               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.034543,            0.040823,          0.00021124,             0.84872,             0.79235,             0.85104,             0.41627,            0.041798,            0.043996,           0.0010818,            0.004159,            0.004159,            0.004159
                  61,            0.034412,            0.041223,          0.00030675,             0.84347,             0.80108,             0.84788,             0.41682,            0.041665,            0.044393,          0.00093604,             0.00406,             0.00406,             0.00406
                  62,            0.034364,            0.041447,          0.00042331,             0.85403,             0.79339,             0.84643,             0.41684,            0.041421,            0.044434,          0.00076794,            0.003961,            0.003961,            0.003961
                  63,            0.034352,            0.040305,          0.00033172,             0.85994,             0.80809,             0.85303,             0.41977,             0.04137,            0.044465,          0.00082416,            0.003862,            0.003862,            0.003862
                  64,            0.034159,            0.039671,          0.00027431,             0.84313,             0.80763,             0.85023,             0.41843,            0.041651,            0.044374,          0.00088364,            0.003763,            0.003763,            0.003763
                  65,            0.033855,            0.039769,          0.00023318,             0.84716,             0.79895,             0.85199,             0.41902,            0.041763,            0.044426,          0.00088654,            0.003664,            0.003664,            0.003664
                  66,            0.033696,            0.040503,          0.00024466,             0.85696,             0.78638,             0.84437,             0.41842,            0.041716,            0.045147,           0.0010077,            0.003565,            0.003565,            0.003565
                  67,            0.033516,            0.038728,          0.00023675,              0.8569,             0.79653,             0.85013,             0.42163,            0.041801,            0.044976,          0.00081513,            0.003466,            0.003466,            0.003466
                  68,            0.033455,            0.039241,           0.0010927,             0.84025,             0.80111,             0.84329,             0.41419,            0.042019,            0.045331,          0.00096094,            0.003367,            0.003367,            0.003367
                  69,            0.033364,            0.041697,          0.00030408,              0.8487,             0.80086,             0.84992,             0.41703,            0.041631,            0.045357,          0.00093275,            0.003268,            0.003268,            0.003268
                  70,            0.033263,            0.039335,          0.00018607,             0.86523,             0.78177,             0.85029,             0.42123,            0.041664,              0.0454,          0.00098524,            0.003169,            0.003169,            0.003169
                  71,            0.032974,            0.038436,          0.00019581,             0.85831,             0.79446,             0.84971,             0.42234,            0.041741,            0.045911,          0.00095189,             0.00307,             0.00307,             0.00307
                  72,            0.033032,             0.03852,          0.00024673,             0.85696,             0.79741,             0.85078,              0.4155,            0.041711,            0.045625,          0.00095169,            0.002971,            0.002971,            0.002971
                  73,            0.032614,            0.038758,          0.00018857,             0.85084,             0.79926,             0.85059,             0.41789,            0.041703,            0.046006,          0.00096785,            0.002872,            0.002872,            0.002872
                  74,              0.0325,            0.038842,          0.00023591,             0.84196,             0.79335,             0.84407,             0.41775,            0.041591,            0.046057,          0.00077635,            0.002773,            0.002773,            0.002773
                  75,            0.032238,            0.037626,          0.00018753,              0.8761,             0.78324,             0.84677,             0.41932,            0.041656,            0.046074,          0.00073147,            0.002674,            0.002674,            0.002674
                  76,            0.032187,            0.037888,          0.00020062,             0.85741,             0.79442,             0.84513,             0.41774,             0.04172,             0.04593,          0.00096315,            0.002575,            0.002575,            0.002575
                  77,            0.032362,            0.039614,          0.00019018,             0.85258,             0.80415,             0.84355,             0.41598,            0.041948,            0.045823,          0.00095582,            0.002476,            0.002476,            0.002476
                  78,            0.031874,            0.037803,          0.00033652,             0.85584,             0.80058,             0.84862,             0.41769,            0.041989,            0.046323,          0.00088344,            0.002377,            0.002377,            0.002377
                  79,            0.031661,             0.03671,          0.00013657,             0.84166,             0.79624,             0.84102,             0.41435,            0.042163,            0.046668,          0.00089295,            0.002278,            0.002278,            0.002278
                  80,            0.031449,            0.038539,          0.00017745,             0.85061,             0.79611,             0.84016,             0.41464,            0.042042,            0.046998,          0.00087061,            0.002179,            0.002179,            0.002179
                  81,            0.031638,            0.037625,          0.00018818,             0.85326,             0.79159,              0.8416,             0.41299,            0.042202,            0.046632,          0.00095635,             0.00208,             0.00208,             0.00208
                  82,            0.031403,            0.037901,          0.00014629,             0.87818,             0.77631,             0.84254,             0.41566,            0.042165,            0.046971,          0.00087145,            0.001981,            0.001981,            0.001981
                  83,            0.031129,            0.037147,          0.00015414,             0.84089,             0.79352,             0.83494,              0.4125,            0.042098,            0.048203,          0.00090594,            0.001882,            0.001882,            0.001882
                  84,            0.030824,            0.037536,          0.00011386,             0.85003,              0.7911,             0.84015,             0.41186,            0.042188,            0.047879,          0.00099844,            0.001783,            0.001783,            0.001783
                  85,            0.030968,            0.036397,          0.00012762,             0.86473,             0.78637,             0.83959,             0.41334,            0.042248,            0.047974,           0.0010241,            0.001684,            0.001684,            0.001684
                  86,            0.030716,              0.0364,          0.00015569,             0.84367,             0.79401,             0.83674,             0.40964,            0.042352,            0.047328,           0.0010521,            0.001585,            0.001585,            0.001585
                  87,            0.030354,            0.036563,          0.00017382,             0.85172,             0.78511,             0.83945,             0.41429,            0.042367,             0.04775,          0.00093707,            0.001486,            0.001486,            0.001486
                  88,              0.0304,            0.036565,          0.00015698,             0.85132,             0.80175,             0.83642,              0.4112,            0.042307,            0.048294,          0.00094911,            0.001387,            0.001387,            0.001387
                  89,            0.030224,            0.036887,          0.00013924,             0.86253,             0.78691,             0.83894,             0.41241,            0.042361,            0.048223,            0.001024,            0.001288,            0.001288,            0.001288
                  90,            0.030114,            0.035672,           0.0001353,             0.84857,             0.79131,             0.82986,             0.41134,            0.042387,            0.048124,           0.0010222,            0.001189,            0.001189,            0.001189
                  91,            0.029808,            0.036446,           0.0001694,             0.86159,             0.78225,             0.83249,             0.41294,            0.042375,            0.048864,           0.0011009,             0.00109,             0.00109,             0.00109
                  92,            0.029746,            0.036127,          0.00012654,             0.84021,             0.80001,              0.8345,             0.40984,            0.042327,            0.048955,           0.0010607,            0.000991,            0.000991,            0.000991
                  93,            0.029692,             0.03601,          0.00012468,             0.83868,             0.79784,             0.83418,             0.41228,            0.042316,            0.048416,           0.0010566,            0.000892,            0.000892,            0.000892
                  94,            0.029504,             0.03483,          0.00011859,             0.83555,             0.79896,             0.83278,             0.41156,            0.042449,            0.048922,           0.0010485,            0.000793,            0.000793,            0.000793
                  95,            0.029367,            0.035697,          0.00013923,             0.85853,             0.77897,             0.83319,             0.41219,            0.042527,            0.049319,           0.0010898,            0.000694,            0.000694,            0.000694
                  96,            0.029502,            0.034723,          0.00012372,             0.84817,             0.78846,             0.83408,             0.41279,            0.042446,            0.049576,           0.0010708,            0.000595,            0.000595,            0.000595
                  97,             0.02914,            0.034784,          0.00010839,             0.84033,             0.79578,             0.83452,             0.41147,            0.042486,            0.049521,           0.0010438,            0.000496,            0.000496,            0.000496
                  98,            0.029113,            0.034914,          0.00013814,             0.83902,             0.79681,             0.83196,             0.40622,            0.042634,            0.049658,             0.00103,            0.000397,            0.000397,            0.000397
                  99,            0.029126,            0.035478,          0.00013029,             0.85882,              0.7902,             0.83309,             0.40755,            0.042646,             0.04925,           0.0010524,            0.000298,            0.000298,            0.000298
