               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  87,            0.027329,            0.028042,          8.0648e-05,             0.89717,             0.89609,             0.94107,             0.56397,            0.030902,            0.029202,          5.9429e-05,            0.001486,            0.001486,            0.001486
                  88,            0.026977,             0.02818,          7.7852e-05,             0.92356,             0.84901,             0.93074,             0.56513,            0.030956,            0.030659,          6.1348e-05,            0.001387,            0.001387,            0.001387
                  89,              0.0269,            0.027826,          7.6616e-05,             0.91048,             0.86126,             0.93395,             0.56306,            0.031181,            0.031071,          5.9339e-05,            0.001288,            0.001288,            0.001288
                  90,            0.026532,              0.0272,          7.3101e-05,             0.91929,             0.86191,             0.93057,             0.56287,            0.031327,            0.031067,          5.7945e-05,            0.001189,            0.001189,            0.001189
                  91,            0.026635,            0.027601,          7.3651e-05,             0.93181,             0.86177,             0.93591,             0.55939,            0.031322,            0.030054,          5.4115e-05,             0.00109,             0.00109,             0.00109
                  92,            0.026816,            0.027792,          7.2022e-05,              0.9178,             0.86306,             0.92926,             0.56575,            0.030993,            0.030531,          5.6675e-05,            0.000991,            0.000991,            0.000991
                  93,            0.026416,            0.028492,          7.1505e-05,             0.93938,             0.86555,             0.93717,             0.56612,            0.031196,             0.03063,          5.4359e-05,            0.000892,            0.000892,            0.000892
                  94,            0.026734,            0.028825,          7.0117e-05,             0.92595,             0.88108,             0.93516,             0.55909,            0.031226,            0.030464,          5.1296e-05,            0.000793,            0.000793,            0.000793
                  95,            0.026387,            0.028056,          6.9835e-05,             0.91602,             0.88108,             0.93457,             0.56501,            0.031013,            0.030285,          4.9284e-05,            0.000694,            0.000694,            0.000694
                  96,            0.026705,            0.028154,          6.8777e-05,             0.92995,             0.86106,             0.92537,             0.56393,            0.031147,            0.030636,          4.9815e-05,            0.000595,            0.000595,            0.000595
                  97,            0.025948,            0.027552,          6.6978e-05,             0.92787,             0.85758,             0.92654,             0.56953,            0.030739,            0.030237,          4.9347e-05,            0.000496,            0.000496,            0.000496
                  98,            0.026126,             0.02687,          6.7928e-05,             0.93705,             0.85946,             0.93447,             0.56992,            0.030571,            0.029909,          4.6965e-05,            0.000397,            0.000397,            0.000397
                  99,            0.025915,             0.02786,          6.6075e-05,             0.93591,             0.86126,             0.93471,             0.56665,            0.030664,            0.029999,           4.673e-05,            0.000298,            0.000298,            0.000298
